home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
True,False,1.0,9,32,1387,1,470,916,585600
True,False,1.0,9,33,1387,1,470,916,603900
True,False,1.0,9,34,1387,1,470,916,622200
True,False,1.0,9,35,1387,1,470,916,640500
True,False,1.0,9,36,1387,1,470,916,658800
True,False,1.0,9,37,1387,1,470,916,677100
True,False,1.0,9,38,1387,1,470,916,695400
True,False,1.0,9,39,1387,1,470,916,713700
True,False,1.0,9,40,1387,1,470,916,732000
True,False,1.0,9,41,1387,1,470,916,750300
True,False,1.0,9,42,1387,1,470,916,768600
True,False,1.0,9,43,1387,1,470,916,786900
True,False,1.0,9,44,1387,1,470,916,805200
True,False,1.0,9,45,1387,1,470,916,823500
True,False,1.0,9,46,1387,1,470,916,841800
True,False,1.0,9,47,1387,1,470,916,860100
True,False,1.0,9,48,1387,1,470,916,878400
True,False,1.0,9,49,1387,1,470,916,896700
True,False,1.0,9,50,1387,1,470,916,915000
True,False,1.0,9,51,1387,1,470,916,933300
True,False,1.0,9,52,1387,1,470,916,951600
True,False,1.0,9,53,1387,1,470,916,969900
True,False,1.0,9,54,1387,1,470,916,988200
True,False,1.0,9,55,1387,1,470,916,1006500
True,False,1.0,9,56,1387,1,470,916,1024800
True,False,1.0,9,57,1387,1,470,916,1043100
True,False,1.0,9,58,1387,1,470,916,1061400
True,False,1.0,9,59,1387,1,470,916,1079700
True,False,1.0,9,60,1387,1,470,916,1098000
True,False,1.0,10,1,901,2,299,600,18300
True,False,1.0,10,2,901,2,299,600,36600
True,False,1.0,10,3,901,2,299,600,54900
True,False,1.0,10,4,901,2,299,600,73200
True,False,1.0,10,5,958,2,324,632,91500
True,False,1.0,10,6,1013,2,338,673,109800
True,False,1.0,10,7,1075,2,364,709,128100
True,False,1.0,10,8,1119,2,376,741,146400
True,False,1.0,10,9,1172,2,398,772,164700
True,False,1.0,10,10,1225,2,414,809,183000
True,False,1.0,10,11,1270,2,431,837,201300
True,False,1.0,10,12,1272,2,432,838,219600
True,False,1.0,10,13,1279,2,434,843,237900
True,False,1.0,10,14,1286,2,437,847,256200
True,False,1.0,10,15,1291,2,438,851,274500
True,False,1.0,10,16,1299,2,439,858,292800
True,False,1.0,10,17,1304,2,440,862,311100
True,False,1.0,10,18,1308,2,441,865,329400
True,False,1.0,10,19,1311,2,441,868,347700
True,False,1.0,10,20,1313,2,442,869,366000
True,False,1.0,10,21,1314,2,443,869,384300
True,False,1.0,10,22,1315,2,443,870,402600
True,False,1.0,10,23,1315,2,443,870,420900
True,False,1.0,10,24,1315,2,443,870,439200
True,False,1.0,10,25,1315,2,443,870,457500
True,False,1.0,10,26,1315,2,443,870,475800
True,False,1.0,10,27,1315,2,443,870,494100
True,False,1.0,10,28,1315,2,443,870,512400
True,False,1.0,10,29,1315,2,443,870,530700
True,False,1.0,10,30,1315,2,443,870,549000
True,False,1.0,10,31,1315,2,443,870,567300
True,False,1.0,10,32,1315,2,443,870,585600
True,False,1.0,10,33,1315,2,443,870,603900
True,False,1.0,10,34,1315,2,443,870,622200
True,False,1.0,10,35,1315,2,443,870,640500
True,False,1.0,10,36,1315,2,443,870,658800
True,False,1.0,10,37,1315,2,443,870,677100
True,False,1.0,10,38,1315,2,443,870,695400
True,False,1.0,10,39,1315,2,443,870,713700
True,False,1.0,10,40,1315,2,443,870,732000
True,False,1.0,10,41,1315,2,443,870,750300
True,False,1.0,10,42,1315,2,443,870,768600
True,False,1.0,10,43,1315,2,443,870,786900
True,False,1.0,10,44,1315,2,443,870,805200
True,False,1.0,10,45,1315,2,443,870,823500
True,False,1.0,10,46,1315,2,443,870,841800
True,False,1.0,10,47,1315,2,443,870,860100
True,False,1.0,10,48,1315,2,443,870,878400
True,False,1.0,10,49,1315,2,443,870,896700
True,False,1.0,10,50,1315,2,443,870,915000
True,False,1.0,10,51,1315,2,443,870,933300
True,False,1.0,10,52,1315,2,443,870,951600
True,False,1.0,10,53,1315,2,443,870,969900
True,False,1.0,10,54,1315,2,443,870,988200
True,False,1.0,10,55,1315,2,443,870,1006500
True,False,1.0,10,56,1315,2,443,870,1024800
True,False,1.0,10,57,1315,2,443,870,1043100
True,False,1.0,10,58,1315,2,443,870,1061400
True,False,1.0,10,59,1315,2,443,870,1079700
True,False,1.0,10,60,1315,2,443,870,1098000
True,False,1.0,11,1,888,0,299,589,18300
True,False,1.0,11,2,888,0,299,589,36600
True,False,1.0,11,3,888,0,299,589,54900
True,False,1.0,11,4,888,0,299,589,73200
True,False,1.0,11,5,945,0,318,627,91500
True,False,1.0,11,6,995,0,336,659,109800
True,False,1.0,11,7,1039,0,354,685,128100
True,False,1.0,11,8,1088,0,370,718,146400
True,False,1.0,11,9,1137,0,388,749,164700
True,False,1.0,11,10,1191,0,405,786,183000
True,False,1.0,11,11,1240,0,419,821,201300
True,False,1.0,11,12,1244,0,419,825,219600
True,False,1.0,11,13,1249,0,422,827,237900
True,False,1.0,11,14,1256,0,426,830,256200
True,False,1.0,11,15,1265,0,430,835,274500
True,False,1.0,11,16,1276,0,432,844,292800
True,False,1.0,11,17,1284,0,434,850,311100
True,False,1.0,11,18,1291,0,437,854,329400
True,False,1.0,11,19,1295,0,437,858,347700
True,False,1.0,11,20,1301,0,439,862,366000
True,False,1.0,11,21,1303,0,441,862,384300
True,False,1.0,11,22,1303,0,441,862,402600
True,False,1.0,11,23,1303,0,441,862,420900
True,False,1.0,11,24,1303,0,441,862,439200
True,False,1.0,11,25,1303,0,441,862,457500
True,False,1.0,11,26,1303,0,441,862,475800
True,False,1.0,11,27,1303,0,441,862,494100
True,False,1.0,11,28,1303,0,441,862,512400
True,False,1.0,11,29,1303,0,441,862,530700
True,False,1.0,11,30,1303,0,441,862,549000
True,False,1.0,11,31,1303,0,441,862,567300
True,False,1.0,11,32,1303,0,441,862,585600
True,False,1.0,11,33,1303,0,441,862,603900
True,False,1.0,11,34,1303,0,441,862,622200
True,False,1.0,11,35,1303,0,441,862,640500
True,False,1.0,11,36,1303,0,441,862,658800
True,False,1.0,11,37,1303,0,441,862,677100
True,False,1.0,11,38,1303,0,441,862,695400
True,False,1.0,11,39,1303,0,441,862,713700
True,False,1.0,11,40,1303,0,441,862,732000
True,False,1.0,11,41,1303,0,441,862,750300
True,False,1.0,11,42,1303,0,441,862,768600
True,False,1.0,11,43,1303,0,441,862,786900
True,False,1.0,11,44,1303,0,441,862,805200
True,False,1.0,11,45,1303,0,441,862,823500
True,False,1.0,11,46,1303,0,441,862,841800
True,False,1.0,11,47,1303,0,441,862,860100
True,False,1.0,11,48,1303,0,441,862,878400
True,False,1.0,11,49,1303,0,441,862,896700
True,False,1.0,11,50,1303,0,441,862,915000
True,False,1.0,11,51,1303,0,441,862,933300
True,False,1.0,11,52,1303,0,441,862,951600
True,False,1.0,11,53,1303,0,441,862,969900
True,False,1.0,11,54,1303,0,441,862,988200
True,False,1.0,11,55,1303,0,441,862,1006500
True,False,1.0,11,56,1303,0,441,862,1024800
True,False,1.0,11,57,1303,0,441,862,1043100
True,False,1.0,11,58,1303,0,441,862,1061400
True,False,1.0,11,59,1303,0,441,862,1079700
True,False,1.0,11,60,1303,0,441,862,1098000
True,False,1.0,12,1,898,1,267,630,18300
True,False,1.0,12,2,898,1,267,630,36600
True,False,1.0,12,3,898,1,267,630,54900
True,False,1.0,12,4,898,1,267,630,73200
True,False,1.0,12,5,954,1,288,665,91500
True,False,1.0,12,6,1010,1,300,709,109800
True,False,1.0,12,7,1054,1,321,732,128100
True,False,1.0,12,8,1107,2,339,766,146400
True,False,1.0,12,9,1160,2,355,803,164700
True,False,1.0,12,10,1208,2,377,829,183000
True,False,1.0,12,11,1253,2,390,861,201300
True,False,1.0,12,12,1257,2,390,865,219600
True,False,1.0,12,13,1262,2,392,868,237900
True,False,1.0,12,14,1270,2,396,872,256200
True,False,1.0,12,15,1271,2,397,872,274500
True,False,1.0,12,16,1282,2,401,879,292800
True,False,1.0,12,17,1288,2,405,881,311100
True,False,1.0,12,18,1289,2,405,882,329400
True,False,1.0,12,19,1290,2,405,883,347700
True,False,1.0,12,20,1293,2,407,884,366000
True,False,1.0,12,21,1294,2,407,885,384300
True,False,1.0,12,22,1297,2,408,887,402600
True,False,1.0,12,23,1297,2,408,887,420900
True,False,1.0,12,24,1297,2,408,887,439200
True,False,1.0,12,25,1297,2,408,887,457500
True,False,1.0,12,26,1297,2,408,887,475800
True,False,1.0,12,27,1297,2,408,887,494100
True,False,1.0,12,28,1297,2,408,887,512400
True,False,1.0,12,29,1297,2,408,887,530700
True,False,1.0,12,30,1297,2,408,887,549000
True,False,1.0,12,31,1297,2,408,887,567300
True,False,1.0,12,32,1297,2,408,887,585600
True,False,1.0,12,33,1297,2,408,887,603900
True,False,1.0,12,34,1297,2,408,887,622200
True,False,1.0,12,35,1297,2,408,887,640500
True,False,1.0,12,36,1297,2,408,887,658800
True,False,1.0,12,37,1297,2,408,887,677100
True,False,1.0,12,38,1297,2,408,887,695400
True,False,1.0,12,39,1297,2,408,887,713700
True,False,1.0,12,40,1297,2,408,887,732000
True,False,1.0,12,41,1297,2,408,887,750300
True,False,1.0,12,42,1297,2,408,887,768600
True,False,1.0,12,43,1297,2,408,887,786900
True,False,1.0,12,44,1297,2,408,887,805200
True,False,1.0,12,45,1297,2,408,887,823500
True,False,1.0,12,46,1297,2,408,887,841800
True,False,1.0,12,47,1297,2,408,887,860100
True,False,1.0,12,48,1297,2,408,887,878400
True,False,1.0,12,49,1297,2,408,887,896700
True,False,1.0,12,50,1297,2,408,887,915000
True,False,1.0,12,51,1297,2,408,887,933300
True,False,1.0,12,52,1297,2,408,887,951600
True,False,1.0,12,53,1297,2,408,887,969900
True,False,1.0,12,54,1297,2,408,887,988200
True,False,1.0,12,55,1297,2,408,887,1006500
True,False,1.0,12,56,1297,2,408,887,1024800
True,False,1.0,12,57,1297,2,408,887,1043100
True,False,1.0,12,58,1297,2,408,887,1061400
True,False,1.0,12,59,1297,2,408,887,1079700
True,False,1.0,12,60,1297,2,408,887,1098000
True,False,1.0,13,1,874,0,304,570,18300
True,False,1.0,13,2,874,0,304,570,36600
True,False,1.0,13,3,874,0,304,570,54900
True,False,1.0,13,4,874,0,304,570,73200
True,False,1.0,13,5,923,0,323,600,91500
True,False,1.0,13,6,974,0,341,633,109800
True,False,1.0,13,7,1017,0,358,659,128100
True,False,1.0,13,8,1066,0,378,688,146400
True,False,1.0,13,9,1120,0,398,722,164700
True,False,1.0,13,10,1165,0,411,754,183000
True,False,1.0,13,11,1205,0,424,781,201300
True,False,1.0,13,12,1208,0,426,782,219600
True,False,1.0,13,13,1213,0,427,786,237900
True,False,1.0,13,14,1221,0,429,792,256200
True,False,1.0,13,15,1228,0,431,797,274500
True,False,1.0,13,16,1237,0,432,805,292800
True,False,1.0,13,17,1243,0,433,810,311100
True,False,1.0,13,18,1250,0,437,813,329400
True,False,1.0,13,19,1254,0,439,815,347700
True,False,1.0,13,20,1257,0,441,816,366000
True,False,1.0,13,21,1257,0,441,816,384300
True,False,1.0,13,22,1258,0,442,816,402600
True,False,1.0,13,23,1258,0,442,816,420900
True,False,1.0,13,24,1258,0,442,816,439200
True,False,1.0,13,25,1258,0,442,816,457500
True,False,1.0,13,26,1258,0,442,816,475800
True,False,1.0,13,27,1258,0,442,816,494100
True,False,1.0,13,28,1258,0,442,816,512400
True,False,1.0,13,29,1258,0,442,816,530700
True,False,1.0,13,30,1258,0,442,816,549000
True,False,1.0,13,31,1258,0,442,816,567300
True,False,1.0,13,32,1258,0,442,816,585600
True,False,1.0,13,33,1258,0,442,816,603900
True,False,1.0,13,34,1258,0,442,816,622200
True,False,1.0,13,35,1258,0,442,816,640500
True,False,1.0,13,36,1258,0,442,816,658800
True,False,1.0,13,37,1258,0,442,816,677100
True,False,1.0,13,38,1258,0,442,816,695400
True,False,1.0,13,39,1258,0,442,816,713700
True,False,1.0,13,40,1258,0,442,816,732000
True,False,1.0,13,41,1258,0,442,816,750300
True,False,1.0,13,42,1258,0,442,816,768600
True,False,1.0,13,43,1258,0,442,816,786900
True,False,1.0,13,44,1258,0,442,816,805200
True,False,1.0,13,45,1258,0,442,816,823500
True,False,1.0,13,46,1258,0,442,816,841800
True,False,1.0,13,47,1258,0,442,816,860100
True,False,1.0,13,48,1258,0,442,816,878400
True,False,1.0,13,49,1258,0,442,816,896700
True,False,1.0,13,50,1258,0,442,816,915000
True,False,1.0,13,51,1258,0,442,816,933300
True,False,1.0,13,52,1258,0,442,816,951600
True,False,1.0,13,53,1258,0,442,816,969900
True,False,1.0,13,54,1258,0,442,816,988200
True,False,1.0,13,55,1258,0,442,816,1006500
True,False,1.0,13,56,1258,0,442,816,1024800
True,False,1.0,13,57,1258,0,442,816,1043100
True,False,1.0,13,58,1258,0,442,816,1061400
True,False,1.0,13,59,1258,0,442,816,1079700
True,False,1.0,13,60,1258,0,442,816,1098000
True,False,1.0,14,1,936,2,286,648,18300
True,False,1.0,14,2,936,2,286,648,36600
True,False,1.0,14,3,936,2,286,648,54900
True,False,1.0,14,4,936,2,286,648,73200
True,False,1.0,14,5,994,2,306,686,91500
True,False,1.0,14,6,1054,2,332,720,109800
True,False,1.0,14,7,1111,2,347,762,128100
True,False,1.0,14,8,1163,2,371,790,146400
True,False,1.0,14,9,1206,2,383,821,164700
True,False,1.0,14,10,1250,2,395,853,183000
True,False,1.0,14,11,1304,2,410,892,201300
True,False,1.0,14,12,1311,2,411,898,219600
True,False,1.0,14,13,1318,2,413,903,237900
True,False,1.0,14,14,1320,2,413,905,256200
True,False,1.0,14,15,1324,2,415,907,274500
True,False,1.0,14,16,1332,2,416,914,292800
True,False,1.0,14,17,1341,2,419,920,311100
True,False,1.0,14,18,1345,2,422,921,329400
True,False,1.0,14,19,1349,2,423,924,347700
True,False,1.0,14,20,1352,2,425,925,366000
True,False,1.0,14,21,1355,2,427,926,384300
True,False,1.0,14,22,1356,2,427,927,402600
True,False,1.0,14,23,1356,2,427,927,420900
True,False,1.0,14,24,1356,2,427,927,439200
True,False,1.0,14,25,1356,2,427,927,457500
True,False,1.0,14,26,1356,2,427,927,475800
True,False,1.0,14,27,1356,2,427,927,494100
True,False,1.0,14,28,1356,2,427,927,512400
True,False,1.0,14,29,1356,2,427,927,530700
True,False,1.0,14,30,1356,2,427,927,549000
True,False,1.0,14,31,1356,2,427,927,567300
True,False,1.0,14,32,1356,2,427,927,585600
True,False,1.0,14,33,1356,2,427,927,603900
True,False,1.0,14,34,1356,2,427,927,622200
True,False,1.0,14,35,1356,2,427,927,640500
True,False,1.0,14,36,1356,2,427,927,658800
True,False,1.0,14,37,1356,2,427,927,677100
True,False,1.0,14,38,1356,2,427,927,695400
True,False,1.0,14,39,1356,2,427,927,713700
True,False,1.0,14,40,1356,2,427,927,732000
True,False,1.0,14,41,1356,2,427,927,750300
True,False,1.0,14,42,1356,2,427,927,768600
True,False,1.0,14,43,1356,2,427,927,786900
True,False,1.0,14,44,1356,2,427,927,805200
True,False,1.0,14,45,1356,2,427,927,823500
True,False,1.0,14,46,1356,2,427,927,841800
True,False,1.0,14,47,1356,2,427,927,860100
True,False,1.0,14,48,1356,2,427,927,878400
True,False,1.0,14,49,1356,2,427,927,896700
True,False,1.0,14,50,1356,2,427,927,915000
True,False,1.0,14,51,1356,2,427,927,933300
True,False,1.0,14,52,1356,2,427,927,951600
True,False,1.0,14,53,1356,2,427,927,969900
True,False,1.0,14,54,1356,2,427,927,988200
True,False,1.0,14,55,1356,2,427,927,1006500
True,False,1.0,14,56,1356,2,427,927,1024800
True,False,1.0,14,57,1356,2,427,927,1043100
True,False,1.0,14,58,1356,2,427,927,1061400
True,False,1.0,14,59,1356,2,427,927,1079700
True,False,1.0,14,60,1356,2,427,927,1098000
True,False,1.0,15,1,850,1,269,580,18300
True,False,1.0,15,2,850,1,269,580,36600
True,False,1.0,15,3,850,1,269,580,54900
True,False,1.0,15,4,850,1,269,580,73200
True,False,1.0,15,5,897,1,283,613,91500
True,False,1.0,15,6,947,1,294,652,109800
True,False,1.0,15,7,1005,1,311,693,128100
True,False,1.0,15,8,1055,1,326,728,146400
True,False,1.0,15,9,1103,1,343,759,164700
True,False,1.0,15,10,1145,1,365,779,183000
True,False,1.0,15,11,1193,1,385,807,201300
True,False,1.0,15,12,1196,1,387,808,219600
True,False,1.0,15,13,1202,1,388,813,237900
True,False,1.0,15,14,1209,1,391,817,256200
True,False,1.0,15,15,1218,1,395,822,274500
True,False,1.0,15,16,1229,1,397,831,292800
True,False,1.0,15,17,1235,1,399,835,311100
True,False,1.0,15,18,1241,2,400,839,329400
True,False,1.0,15,19,1244,2,400,842,347700
True,False,1.0,15,20,1247,2,401,844,366000
True,False,1.0,15,21,1247,2,401,844,384300
True,False,1.0,15,22,1247,2,401,844,402600
True,False,1.0,15,23,1247,2,401,844,420900
True,False,1.0,15,24,1247,2,401,844,439200
True,False,1.0,15,25,1247,2,401,844,457500
True,False,1.0,15,26,1247,2,401,844,475800
True,False,1.0,15,27,1247,2,401,844,494100
True,False,1.0,15,28,1247,2,401,844,512400
True,False,1.0,15,29,1247,2,401,844,530700
True,False,1.0,15,30,1247,2,401,844,549000
True,False,1.0,15,31,1247,2,401,844,567300
True,False,1.0,15,32,1247,2,401,844,585600
True,False,1.0,15,33,1247,2,401,844,603900
True,False,1.0,15,34,1247,2,401,844,622200
True,False,1.0,15,35,1247,2,401,844,640500
True,False,1.0,15,36,1247,2,401,844,658800
True,False,1.0,15,37,1247,2,401,844,677100
True,False,1.0,15,38,1247,2,401,844,695400
True,False,1.0,15,39,1247,2,401,844,713700
True,False,1.0,15,40,1247,2,401,844,732000
True,False,1.0,15,41,1247,2,401,844,750300
True,False,1.0,15,42,1247,2,401,844,768600
True,False,1.0,15,43,1247,2,401,844,786900
True,False,1.0,15,44,1247,2,401,844,805200
True,False,1.0,15,45,1247,2,401,844,823500
True,False,1.0,15,46,1247,2,401,844,841800
True,False,1.0,15,47,1247,2,401,844,860100
True,False,1.0,15,48,1247,2,401,844,878400
True,False,1.0,15,49,1247,2,401,844,896700
True,False,1.0,15,50,1247,2,401,844,915000
True,False,1.0,15,51,1247,2,401,844,933300
True,False,1.0,15,52,1247,2,401,844,951600
True,False,1.0,15,53,1247,2,401,844,969900
True,False,1.0,15,54,1247,2,401,844,988200
True,False,1.0,15,55,1247,2,401,844,1006500
True,False,1.0,15,56,1247,2,401,844,1024800
True,False,1.0,15,57,1247,2,401,844,1043100
True,False,1.0,15,58,1247,2,401,844,1061400
True,False,1.0,15,59,1247,2,401,844,1079700
True,False,1.0,15,60,1247,2,401,844,1098000
True,False,1.0,16,1,940,1,306,633,18300
True,False,1.0,16,2,940,1,306,633,36600
True,False,1.0,16,3,940,1,306,633,54900
True,False,1.0,16,4,940,1,306,633,73200
True,False,1.0,16,5,1007,1,338,668,91500
True,False,1.0,16,6,1061,1,351,709,109800
True,False,1.0,16,7,1112,1,368,743,128100
True,False,1.0,16,8,1175,1,389,785,146400
True,False,1.0,16,9,1230,1,406,823,164700
True,False,1.0,16,10,1279,1,426,852,183000
True,False,1.0,16,11,1335,1,445,889,201300
True,False,1.0,16,12,1338,1,446,891,219600
True,False,1.0,16,13,1346,1,448,897,237900
True,False,1.0,16,14,1354,1,449,904,256200
True,False,1.0,16,15,1361,1,449,911,274500
True,False,1.0,16,16,1368,1,449,918,292800
True,False,1.0,16,17,1375,1,450,924,311100
True,False,1.0,16,18,1381,1,454,926,329400
True,False,1.0,16,19,1384,1,456,927,347700
True,False,1.0,16,20,1387,1,457,929,366000
True,False,1.0,16,21,1391,1,458,932,384300
True,False,1.0,16,22,1393,1,458,934,402600
True,False,1.0,16,23,1393,1,458,934,420900
True,False,1.0,16,24,1393,1,458,934,439200
True,False,1.0,16,25,1393,1,458,934,457500
True,False,1.0,16,26,1393,1,458,934,475800
True,False,1.0,16,27,1393,1,458,934,494100
True,False,1.0,16,28,1393,1,458,934,512400
True,False,1.0,16,29,1393,1,458,934,530700
True,False,1.0,16,30,1393,1,458,934,549000
True,False,1.0,16,31,1393,1,458,934,567300
True,False,1.0,16,32,1393,1,458,934,585600
True,False,1.0,16,33,1393,1,458,934,603900
True,False,1.0,16,34,1393,1,458,934,622200
True,False,1.0,16,35,1393,1,458,934,640500
True,False,1.0,16,36,1393,1,458,934,658800
True,False,1.0,16,37,1393,1,458,934,677100
True,False,1.0,16,38,1393,1,458,934,695400
True,False,1.0,16,39,1393,1,458,934,713700
True,False,1.0,16,40,1393,1,458,934,732000
True,False,1.0,16,41,1393,1,458,934,750300
True,False,1.0,16,42,1393,1,458,934,768600
True,False,1.0,16,43,1393,1,458,934,786900
True,False,1.0,16,44,1393,1,458,934,805200
True,False,1.0,16,45,1393,1,458,934,823500
True,False,1.0,16,46,1393,1,458,934,841800
True,False,1.0,16,47,1393,1,458,934,860100
True,False,1.0,16,48,1393,1,458,934,878400
True,False,1.0,16,49,1393,1,458,934,896700
True,False,1.0,16,50,1393,1,458,934,915000
True,False,1.0,16,51,1393,1,458,934,933300
True,False,1.0,16,52,1393,1,458,934,951600
True,False,1.0,16,53,1393,1,458,934,969900
True,False,1.0,16,54,1393,1,458,934,988200
True,False,1.0,16,55,1393,1,458,934,1006500
True,False,1.0,16,56,1393,1,458,934,1024800
True,False,1.0,16,57,1393,1,458,934,1043100
True,False,1.0,16,58,1393,1,458,934,1061400
True,False,1.0,16,59,1393,1,458,934,1079700
True,False,1.0,16,60,1393,1,458,934,1098000
True,False,1.0,17,1,947,0,321,626,18300
True,False,1.0,17,2,947,0,321,626,36600
True,False,1.0,17,3,947,0,321,626,54900
True,False,1.0,17,4,947,0,321,626,73200
True,False,1.0,17,5,1007,0,342,665,91500
True,False,1.0,17,6,1076,0,372,704,109800
True,False,1.0,17,7,1136,0,395,741,128100
True,False,1.0,17,8,1177,0,406,771,146400
True,False,1.0,17,9,1228,0,423,805,164700
True,False,1.0,17,10,1286,0,444,842,183000
True,False,1.0,17,11,1334,0,462,872,201300
True,False,1.0,17,12,1334,0,462,872,219600
True,False,1.0,17,13,1337,0,464,873,237900
True,False,1.0,17,14,1346,0,468,878,256200
True,False,1.0,17,15,1351,0,470,881,274500
True,False,1.0,17,16,1357,0,472,885,292800
True,False,1.0,17,17,1367,0,474,893,311100
True,False,1.0,17,18,1373,0,476,897,329400
True,False,1.0,17,19,1378,0,478,900,347700
True,False,1.0,17,20,1381,0,478,903,366000
True,False,1.0,17,21,1382,0,478,904,384300
True,False,1.0,17,22,1383,0,478,905,402600
True,False,1.0,17,23,1383,0,478,905,420900
True,False,1.0,17,24,1383,0,478,905,439200
True,False,1.0,17,25,1383,0,478,905,457500
True,False,1.0,17,26,1383,0,478,905,475800
True,False,1.0,17,27,1383,0,478,905,494100
True,False,1.0,17,28,1383,0,478,905,512400
True,False,1.0,17,29,1383,0,478,905,530700
True,False,1.0,17,30,1383,0,478,905,549000
True,False,1.0,17,31,1383,0,478,905,567300
True,False,1.0,17,32,1383,0,478,905,585600
True,False,1.0,17,33,1383,0,478,905,603900
True,False,1.0,17,34,1383,0,478,905,622200
True,False,1.0,17,35,1383,0,478,905,640500
True,False,1.0,17,36,1383,0,478,905,658800
True,False,1.0,17,37,1383,0,478,905,677100
True,False,1.0,17,38,1383,0,478,905,695400
True,False,1.0,17,39,1383,0,478,905,713700
True,False,1.0,17,40,1383,0,478,905,732000
True,False,1.0,17,41,1383,0,478,905,750300
True,False,1.0,17,42,1383,0,478,905,768600
True,False,1.0,17,43,1383,0,478,905,786900
True,False,1.0,17,44,1383,0,478,905,805200
True,False,1.0,17,45,1383,0,478,905,823500
True,False,1.0,17,46,1383,0,478,905,841800
True,False,1.0,17,47,1383,0,478,905,860100
True,False,1.0,17,48,1383,0,478,905,878400
True,False,1.0,17,49,1383,0,478,905,896700
True,False,1.0,17,50,1383,0,478,905,915000
True,False,1.0,17,51,1383,0,478,905,933300
True,False,1.0,17,52,1383,0,478,905,951600
True,False,1.0,17,53,1383,0,478,905,969900
True,False,1.0,17,54,1383,0,478,905,988200
True,False,1.0,17,55,1383,0,478,905,1006500
True,False,1.0,17,56,1383,0,478,905,1024800
True,False,1.0,17,57,1383,0,478,905,1043100
True,False,1.0,17,58,1383,0,478,905,1061400
True,False,1.0,17,59,1383,0,478,905,1079700
True,False,1.0,17,60,1383,0,478,905,1098000
True,False,1.0,18,1,924,2,328,594,18300
True,False,1.0,18,2,924,2,328,594,36600
True,False,1.0,18,3,924,2,328,594,54900
True,False,1.0,18,4,924,2,328,594,73200
True,False,1.0,18,5,984,2,345,637,91500
True,False,1.0,18,6,1036,2,364,670,109800
True,False,1.0,18,7,1094,2,383,709,128100
True,False,1.0,18,8,1138,2,398,738,146400
True,False,1.0,18,9,1182,2,415,765,164700
True,False,1.0,18,10,1232,2,432,798,183000
True,False,1.0,18,11,1287,2,445,840,201300
True,False,1.0,18,12,1288,2,445,841,219600
True,False,1.0,18,13,1290,2,445,843,237900
True,False,1.0,18,14,1294,2,446,846,256200
True,False,1.0,18,15,1299,2,448,849,274500
True,False,1.0,18,16,1310,2,451,857,292800
True,False,1.0,18,17,1314,2,453,859,311100
True,False,1.0,18,18,1316,2,455,859,329400
True,False,1.0,18,19,1321,2,457,862,347700
True,False,1.0,18,20,1323,2,458,863,366000
True,False,1.0,18,21,1323,2,458,863,384300
True,False,1.0,18,22,1324,2,458,864,402600
True,False,1.0,18,23,1324,2,458,864,420900
True,False,1.0,18,24,1324,2,458,864,439200
True,False,1.0,18,25,1324,2,458,864,457500
True,False,1.0,18,26,1324,2,458,864,475800
True,False,1.0,18,27,1324,2,458,864,494100
True,False,1.0,18,28,1324,2,458,864,512400
True,False,1.0,18,29,1324,2,458,864,530700
True,False,1.0,18,30,1324,2,458,864,549000
True,False,1.0,18,31,1324,2,458,864,567300
True,False,1.0,18,32,1324,2,458,864,585600
True,False,1.0,18,33,1324,2,458,864,603900
True,False,1.0,18,34,1324,2,458,864,622200
True,False,1.0,18,35,1324,2,458,864,640500
True,False,1.0,18,36,1324,2,458,864,658800
True,False,1.0,18,37,1324,2,458,864,677100
True,False,1.0,18,38,1324,2,458,864,695400
True,False,1.0,18,39,1324,2,458,864,713700
True,False,1.0,18,40,1324,2,458,864,732000
True,False,1.0,18,41,1324,2,458,864,750300
True,False,1.0,18,42,1324,2,458,864,768600
True,False,1.0,18,43,1324,2,458,864,786900
True,False,1.0,18,44,1324,2,458,864,805200
True,False,1.0,18,45,1324,2,458,864,823500
True,False,1.0,18,46,1324,2,458,864,841800
True,False,1.0,18,47,1324,2,458,864,860100
True,False,1.0,18,48,1324,2,458,864,878400
True,False,1.0,18,49,1324,2,458,864,896700
True,False,1.0,18,50,1324,2,458,864,915000
True,False,1.0,18,51,1324,2,458,864,933300
True,False,1.0,18,52,1324,2,458,864,951600
True,False,1.0,18,53,1324,2,458,864,969900
True,False,1.0,18,54,1324,2,458,864,988200
True,False,1.0,18,55,1324,2,458,864,1006500
True,False,1.0,18,56,1324,2,458,864,1024800
True,False,1.0,18,57,1324,2,458,864,1043100
True,False,1.0,18,58,1324,2,458,864,1061400
True,False,1.0,18,59,1324,2,458,864,1079700
True,False,1.0,18,60,1324,2,458,864,1098000
True,False,1.0,19,1,930,0,321,609,18300
True,False,1.0,19,2,930,0,321,609,36600
True,False,1.0,19,3,930,0,321,609,54900
True,False,1.0,19,4,930,0,321,609,73200
True,False,1.0,19,5,985,0,345,640,91500
True,False,1.0,19,6,1047,0,367,680,109800
True,False,1.0,19,7,1105,0,390,715,128100
True,False,1.0,19,8,1152,0,402,750,146400
True,False,1.0,19,9,1212,0,424,788,164700
True,False,1.0,19,10,1276,0,442,834,183000
