home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,p_external_infection_per_day,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
False,True,0.1,0.02,39,27,9538,9,3169,6360,493830
False,True,0.1,0.02,39,28,9785,10,3259,6516,512120
False,True,0.1,0.02,39,29,9987,10,3324,6653,530410
False,True,0.1,0.02,39,30,10182,10,3385,6787,548700
False,True,0.1,0.02,39,31,10394,10,3449,6935,566990
False,True,0.1,0.02,39,32,10583,10,3513,7060,585280
False,True,0.1,0.02,39,33,10770,10,3572,7188,603570
False,True,0.1,0.02,39,34,10930,10,3619,7301,621860
False,True,0.1,0.02,39,35,11115,11,3670,7434,640150
False,True,0.1,0.02,39,36,11304,12,3723,7569,658440
False,True,0.1,0.02,39,37,11488,12,3798,7678,676730
False,True,0.1,0.02,39,38,11674,13,3873,7788,695020
False,True,0.1,0.02,39,39,11844,13,3936,7895,713310
False,True,0.1,0.02,39,40,11978,14,3985,7979,731600
False,True,0.1,0.02,39,41,12117,14,4029,8074,749890
False,True,0.1,0.02,39,42,12249,15,4077,8157,768180
False,True,0.1,0.02,39,43,12392,15,4124,8253,786470
False,True,0.1,0.02,39,44,12540,17,4180,8343,804760
False,True,0.1,0.02,39,45,12661,17,4214,8430,823050
False,True,0.1,0.02,39,46,12775,17,4248,8510,841340
False,True,0.1,0.02,39,47,12910,17,4290,8603,859630
False,True,0.1,0.02,39,48,13021,17,4328,8676,877920
False,True,0.1,0.02,39,49,13135,17,4377,8741,896210
False,True,0.1,0.02,39,50,13246,17,4408,8821,914500
False,True,0.1,0.02,39,51,13373,18,4453,8902,932790
False,True,0.1,0.02,39,52,13474,18,4478,8978,951080
False,True,0.1,0.02,39,53,13575,18,4513,9044,969370
False,True,0.1,0.02,39,54,13681,18,4543,9120,987660
False,True,0.1,0.02,39,55,13791,18,4580,9193,1005950
False,True,0.1,0.02,39,56,13888,18,4619,9251,1024240
False,True,0.1,0.02,39,57,13988,18,4663,9307,1042530
False,True,0.1,0.02,39,58,14088,18,4700,9370,1060820
False,True,0.1,0.02,39,59,14177,18,4725,9434,1079110
False,True,0.1,0.02,39,60,14268,18,4756,9494,1097400
False,True,1.0,0.0,39,1,861,0,278,583,18290
False,True,1.0,0.0,39,2,861,0,278,583,36580
False,True,1.0,0.0,39,3,861,0,278,583,54870
False,True,1.0,0.0,39,4,861,0,278,583,73160
False,True,1.0,0.0,39,5,920,0,301,619,91450
False,True,1.0,0.0,39,6,967,0,318,649,109740
False,True,1.0,0.0,39,7,1022,0,334,688,128030
False,True,1.0,0.0,39,8,1071,0,354,717,146320
False,True,1.0,0.0,39,9,1114,0,370,744,164610
False,True,1.0,0.0,39,10,1165,0,389,776,182900
False,True,1.0,0.0,39,11,1207,0,404,803,201190
False,True,1.0,0.0,39,12,1211,0,405,806,219480
False,True,1.0,0.0,39,13,1221,0,412,809,237770
False,True,1.0,0.0,39,14,1229,0,413,816,256060
False,True,1.0,0.0,39,15,1233,0,414,819,274350
False,True,1.0,0.0,39,16,1249,0,418,831,292640
False,True,1.0,0.0,39,17,1255,0,422,833,310930
False,True,1.0,0.0,39,18,1257,0,422,835,329220
False,True,1.0,0.0,39,19,1259,0,422,837,347510
False,True,1.0,0.0,39,20,1264,0,423,841,365800
False,True,1.0,0.0,39,21,1264,0,423,841,384090
False,True,1.0,0.0,39,22,1265,0,423,842,402380
False,True,1.0,0.0,39,23,1265,0,423,842,420670
False,True,1.0,0.0,39,24,1265,0,423,842,438960
False,True,1.0,0.0,39,25,1265,0,423,842,457250
False,True,1.0,0.0,39,26,1265,0,423,842,475540
False,True,1.0,0.0,39,27,1265,0,423,842,493830
False,True,1.0,0.0,39,28,1265,0,423,842,512120
False,True,1.0,0.0,39,29,1265,0,423,842,530410
False,True,1.0,0.0,39,30,1265,0,423,842,548700
False,True,1.0,0.0,39,31,1265,0,423,842,566990
False,True,1.0,0.0,39,32,1265,0,423,842,585280
False,True,1.0,0.0,39,33,1265,0,423,842,603570
False,True,1.0,0.0,39,34,1265,0,423,842,621860
False,True,1.0,0.0,39,35,1265,0,423,842,640150
False,True,1.0,0.0,39,36,1265,0,423,842,658440
False,True,1.0,0.0,39,37,1265,0,423,842,676730
False,True,1.0,0.0,39,38,1265,0,423,842,695020
False,True,1.0,0.0,39,39,1265,0,423,842,713310
False,True,1.0,0.0,39,40,1265,0,423,842,731600
False,True,1.0,0.0,39,41,1265,0,423,842,749890
False,True,1.0,0.0,39,42,1265,0,423,842,768180
False,True,1.0,0.0,39,43,1265,0,423,842,786470
False,True,1.0,0.0,39,44,1265,0,423,842,804760
False,True,1.0,0.0,39,45,1265,0,423,842,823050
False,True,1.0,0.0,39,46,1265,0,423,842,841340
False,True,1.0,0.0,39,47,1265,0,423,842,859630
False,True,1.0,0.0,39,48,1265,0,423,842,877920
False,True,1.0,0.0,39,49,1265,0,423,842,896210
False,True,1.0,0.0,39,50,1265,0,423,842,914500
False,True,1.0,0.0,39,51,1265,0,423,842,932790
False,True,1.0,0.0,39,52,1265,0,423,842,951080
False,True,1.0,0.0,39,53,1265,0,423,842,969370
False,True,1.0,0.0,39,54,1265,0,423,842,987660
False,True,1.0,0.0,39,55,1265,0,423,842,1005950
False,True,1.0,0.0,39,56,1265,0,423,842,1024240
False,True,1.0,0.0,39,57,1265,0,423,842,1042530
False,True,1.0,0.0,39,58,1265,0,423,842,1060820
False,True,1.0,0.0,39,59,1265,0,423,842,1079110
False,True,1.0,0.0,39,60,1265,0,423,842,1097400
False,True,1.0,0.02,39,1,1225,1,409,815,18290
False,True,1.0,0.02,39,2,1597,2,537,1058,36580
False,True,1.0,0.02,39,3,1898,2,629,1267,54870
False,True,1.0,0.02,39,4,2220,2,738,1480,73160
False,True,1.0,0.02,39,5,2600,2,854,1744,91450
False,True,1.0,0.02,39,6,2977,3,976,1998,109740
False,True,1.0,0.02,39,7,3372,3,1129,2240,128030
False,True,1.0,0.02,39,8,3754,4,1249,2501,146320
False,True,1.0,0.02,39,9,4165,4,1398,2763,164610
False,True,1.0,0.02,39,10,4582,4,1534,3044,182900
False,True,1.0,0.02,39,11,4995,5,1664,3326,201190
False,True,1.0,0.02,39,12,5342,5,1774,3563,219480
False,True,1.0,0.02,39,13,5712,5,1888,3819,237770
False,True,1.0,0.02,39,14,6081,6,2011,4064,256060
False,True,1.0,0.02,39,15,6418,6,2108,4304,274350
False,True,1.0,0.02,39,16,6713,8,2208,4497,292640
False,True,1.0,0.02,39,17,7033,8,2314,4711,310930
False,True,1.0,0.02,39,18,7336,9,2414,4913,329220
False,True,1.0,0.02,39,19,7626,10,2503,5113,347510
False,True,1.0,0.02,39,20,7941,10,2600,5331,365800
False,True,1.0,0.02,39,21,8241,10,2702,5529,384090
False,True,1.0,0.02,39,22,8508,11,2786,5711,402380
False,True,1.0,0.02,39,23,8771,11,2881,5879,420670
False,True,1.0,0.02,39,24,9025,11,2971,6043,438960
False,True,1.0,0.02,39,25,9249,11,3031,6207,457250
False,True,1.0,0.02,39,26,9485,11,3096,6378,475540
False,True,1.0,0.02,39,27,9732,11,3183,6538,493830
False,True,1.0,0.02,39,28,9972,11,3264,6697,512120
False,True,1.0,0.02,39,29,10199,11,3340,6848,530410
False,True,1.0,0.02,39,30,10401,11,3407,6983,548700
False,True,1.0,0.02,39,31,10619,11,3484,7124,566990
False,True,1.0,0.02,39,32,10808,11,3546,7251,585280
False,True,1.0,0.02,39,33,11018,12,3605,7401,603570
False,True,1.0,0.02,39,34,11175,12,3668,7495,621860
False,True,1.0,0.02,39,35,11350,13,3723,7614,640150
False,True,1.0,0.02,39,36,11534,13,3780,7741,658440
False,True,1.0,0.02,39,37,11710,13,3849,7848,676730
False,True,1.0,0.02,39,38,11846,13,3897,7936,695020
False,True,1.0,0.02,39,39,12003,13,3951,8039,713310
False,True,1.0,0.02,39,40,12173,13,4005,8155,731600
False,True,1.0,0.02,39,41,12314,13,4057,8244,749890
False,True,1.0,0.02,39,42,12455,13,4100,8342,768180
False,True,1.0,0.02,39,43,12589,13,4146,8430,786470
False,True,1.0,0.02,39,44,12722,13,4189,8520,804760
False,True,1.0,0.02,39,45,12837,13,4234,8590,823050
False,True,1.0,0.02,39,46,12961,13,4270,8678,841340
False,True,1.0,0.02,39,47,13087,15,4311,8761,859630
False,True,1.0,0.02,39,48,13209,15,4346,8848,877920
False,True,1.0,0.02,39,49,13325,15,4384,8926,896210
False,True,1.0,0.02,39,50,13439,15,4419,9005,914500
False,True,1.0,0.02,39,51,13536,15,4460,9061,932790
False,True,1.0,0.02,39,52,13654,15,4496,9143,951080
False,True,1.0,0.02,39,53,13766,15,4533,9218,969370
False,True,1.0,0.02,39,54,13885,16,4576,9293,987660
False,True,1.0,0.02,39,55,13980,16,4607,9357,1005950
False,True,1.0,0.02,39,56,14089,16,4641,9432,1024240
False,True,1.0,0.02,39,57,14173,17,4668,9488,1042530
False,True,1.0,0.02,39,58,14267,17,4690,9560,1060820
False,True,1.0,0.02,39,59,14355,17,4721,9617,1079110
False,True,1.0,0.02,39,60,14445,17,4758,9670,1097400
False,False,0.1,0.0,39,1,891,0,262,629,18100
False,False,0.1,0.0,39,2,891,0,262,629,36200
False,False,0.1,0.0,39,3,891,0,262,629,54300
False,False,0.1,0.0,39,4,891,0,262,629,72400
False,False,0.1,0.0,39,5,944,0,280,664,90500
False,False,0.1,0.0,39,6,998,1,302,695,108600
False,False,0.1,0.0,39,7,1048,1,318,729,126700
False,False,0.1,0.0,39,8,1096,1,332,763,144800
False,False,0.1,0.0,39,9,1138,1,348,789,162900
False,False,0.1,0.0,39,10,1194,1,372,821,181000
False,False,0.1,0.0,39,11,1237,1,386,850,199100
False,False,0.1,0.0,39,12,1241,1,390,850,217200
False,False,0.1,0.0,39,13,1248,1,393,854,235300
False,False,0.1,0.0,39,14,1253,1,395,857,253400
False,False,0.1,0.0,39,15,1263,1,397,865,271500
False,False,0.1,0.0,39,16,1272,1,400,871,289600
False,False,0.1,0.0,39,17,1276,1,400,875,307700
False,False,0.1,0.0,39,18,1281,1,400,880,325800
False,False,0.1,0.0,39,19,1285,1,401,883,343900
False,False,0.1,0.0,39,20,1289,1,402,886,362000
False,False,0.1,0.0,39,21,1292,1,404,887,380100
False,False,0.1,0.0,39,22,1292,1,404,887,398200
False,False,0.1,0.0,39,23,1292,1,404,887,416300
False,False,0.1,0.0,39,24,1292,1,404,887,434400
False,False,0.1,0.0,39,25,1292,1,404,887,452500
False,False,0.1,0.0,39,26,1292,1,404,887,470600
False,False,0.1,0.0,39,27,1292,1,404,887,488700
False,False,0.1,0.0,39,28,1292,1,404,887,506800
False,False,0.1,0.0,39,29,1292,1,404,887,524900
False,False,0.1,0.0,39,30,1292,1,404,887,543000
False,False,0.1,0.0,39,31,1292,1,404,887,561100
False,False,0.1,0.0,39,32,1292,1,404,887,579200
False,False,0.1,0.0,39,33,1292,1,404,887,597300
False,False,0.1,0.0,39,34,1292,1,404,887,615400
False,False,0.1,0.0,39,35,1292,1,404,887,633500
False,False,0.1,0.0,39,36,1292,1,404,887,651600
False,False,0.1,0.0,39,37,1292,1,404,887,669700
False,False,0.1,0.0,39,38,1292,1,404,887,687800
False,False,0.1,0.0,39,39,1292,1,404,887,705900
False,False,0.1,0.0,39,40,1292,1,404,887,724000
False,False,0.1,0.0,39,41,1292,1,404,887,742100
False,False,0.1,0.0,39,42,1292,1,404,887,760200
False,False,0.1,0.0,39,43,1292,1,404,887,778300
False,False,0.1,0.0,39,44,1292,1,404,887,796400
False,False,0.1,0.0,39,45,1292,1,404,887,814500
False,False,0.1,0.0,39,46,1292,1,404,887,832600
False,False,0.1,0.0,39,47,1292,1,404,887,850700
False,False,0.1,0.0,39,48,1292,1,404,887,868800
False,False,0.1,0.0,39,49,1292,1,404,887,886900
False,False,0.1,0.0,39,50,1292,1,404,887,905000
False,False,0.1,0.0,39,51,1292,1,404,887,923100
False,False,0.1,0.0,39,52,1292,1,404,887,941200
False,False,0.1,0.0,39,53,1292,1,404,887,959300
False,False,0.1,0.0,39,54,1292,1,404,887,977400
False,False,0.1,0.0,39,55,1292,1,404,887,995500
False,False,0.1,0.0,39,56,1292,1,404,887,1013600
False,False,0.1,0.0,39,57,1292,1,404,887,1031700
False,False,0.1,0.0,39,58,1292,1,404,887,1049800
False,False,0.1,0.0,39,59,1292,1,404,887,1067900
False,False,0.1,0.0,39,60,1292,1,404,887,1086000
False,False,0.1,0.02,39,1,1258,1,399,858,18100
False,False,0.1,0.02,39,2,1601,2,525,1074,36200
False,False,0.1,0.02,39,3,1914,2,618,1294,54300
False,False,0.1,0.02,39,4,2250,3,733,1514,72400
False,False,0.1,0.02,39,5,2616,3,858,1755,90500
False,False,0.1,0.02,39,6,3010,3,998,2009,108600
False,False,0.1,0.02,39,7,3397,3,1138,2256,126700
False,False,0.1,0.02,39,8,3810,4,1290,2516,144800
False,False,0.1,0.02,39,9,4214,4,1427,2783,162900
False,False,0.1,0.02,39,10,4627,4,1553,3070,181000
False,False,0.1,0.02,39,11,5013,4,1680,3329,199100
False,False,0.1,0.02,39,12,5392,4,1816,3572,217200
False,False,0.1,0.02,39,13,5734,4,1922,3808,235300
False,False,0.1,0.02,39,14,6066,4,2045,4017,253400
False,False,0.1,0.02,39,15,6432,4,2165,4263,271500
False,False,0.1,0.02,39,16,6734,4,2275,4455,289600
False,False,0.1,0.02,39,17,7081,4,2398,4679,307700
False,False,0.1,0.02,39,18,7376,4,2493,4879,325800
False,False,0.1,0.02,39,19,7682,4,2599,5079,343900
False,False,0.1,0.02,39,20,7972,4,2700,5268,362000
False,False,0.1,0.02,39,21,8258,4,2797,5457,380100
False,False,0.1,0.02,39,22,8546,4,2903,5639,398200
False,False,0.1,0.02,39,23,8804,4,2990,5810,416300
False,False,0.1,0.02,39,24,9063,4,3076,5983,434400
False,False,0.1,0.02,39,25,9293,4,3145,6144,452500
False,False,0.1,0.02,39,26,9519,4,3226,6289,470600
False,False,0.1,0.02,39,27,9728,5,3299,6424,488700
False,False,0.1,0.02,39,28,9934,5,3360,6569,506800
False,False,0.1,0.02,39,29,10130,5,3434,6691,524900
False,False,0.1,0.02,39,30,10313,5,3488,6820,543000
False,False,0.1,0.02,39,31,10511,5,3550,6956,561100
False,False,0.1,0.02,39,32,10685,5,3602,7078,579200
False,False,0.1,0.02,39,33,10888,5,3667,7216,597300
False,False,0.1,0.02,39,34,11048,6,3723,7319,615400
False,False,0.1,0.02,39,35,11215,6,3783,7426,633500
False,False,0.1,0.02,39,36,11399,7,3842,7550,651600
False,False,0.1,0.02,39,37,11560,7,3894,7659,669700
False,False,0.1,0.02,39,38,11727,7,3942,7778,687800
False,False,0.1,0.02,39,39,11896,8,3989,7899,705900
False,False,0.1,0.02,39,40,12041,8,4038,7995,724000
False,False,0.1,0.02,39,41,12187,9,4079,8099,742100
False,False,0.1,0.02,39,42,12327,9,4123,8195,760200
False,False,0.1,0.02,39,43,12459,9,4162,8288,778300
False,False,0.1,0.02,39,44,12613,9,4225,8379,796400
False,False,0.1,0.02,39,45,12739,10,4269,8460,814500
False,False,0.1,0.02,39,46,12875,11,4318,8546,832600
False,False,0.1,0.02,39,47,13013,12,4369,8632,850700
False,False,0.1,0.02,39,48,13146,12,4410,8724,868800
False,False,0.1,0.02,39,49,13262,12,4442,8808,886900
False,False,0.1,0.02,39,50,13379,13,4483,8883,905000
False,False,0.1,0.02,39,51,13473,13,4516,8944,923100
False,False,0.1,0.02,39,52,13586,13,4560,9013,941200
False,False,0.1,0.02,39,53,13694,13,4601,9080,959300
False,False,0.1,0.02,39,54,13803,13,4637,9153,977400
False,False,0.1,0.02,39,55,13900,13,4677,9210,995500
False,False,0.1,0.02,39,56,13995,13,4704,9278,1013600
False,False,0.1,0.02,39,57,14115,13,4738,9364,1031700
False,False,0.1,0.02,39,58,14214,13,4777,9424,1049800
False,False,0.1,0.02,39,59,14297,13,4809,9475,1067900
False,False,0.1,0.02,39,60,14384,13,4835,9536,1086000
False,False,1.0,0.0,39,1,962,1,326,635,18100
False,False,1.0,0.0,39,2,962,1,326,635,36200
False,False,1.0,0.0,39,3,962,1,326,635,54300
False,False,1.0,0.0,39,4,962,1,326,635,72400
False,False,1.0,0.0,39,5,1025,1,347,677,90500
False,False,1.0,0.0,39,6,1080,1,366,713,108600
False,False,1.0,0.0,39,7,1125,1,378,746,126700
False,False,1.0,0.0,39,8,1179,1,395,783,144800
False,False,1.0,0.0,39,9,1240,1,419,820,162900
False,False,1.0,0.0,39,10,1289,1,443,845,181000
False,False,1.0,0.0,39,11,1345,1,457,887,199100
False,False,1.0,0.0,39,12,1353,1,461,891,217200
False,False,1.0,0.0,39,13,1360,1,462,897,235300
False,False,1.0,0.0,39,14,1368,1,464,903,253400
False,False,1.0,0.0,39,15,1373,1,466,906,271500
False,False,1.0,0.0,39,16,1380,1,469,910,289600
False,False,1.0,0.0,39,17,1386,1,472,913,307700
False,False,1.0,0.0,39,18,1393,1,476,916,325800
False,False,1.0,0.0,39,19,1400,1,479,920,343900
False,False,1.0,0.0,39,20,1402,1,480,921,362000
False,False,1.0,0.0,39,21,1405,1,481,923,380100
False,False,1.0,0.0,39,22,1405,1,481,923,398200
False,False,1.0,0.0,39,23,1405,1,481,923,416300
False,False,1.0,0.0,39,24,1405,1,481,923,434400
False,False,1.0,0.0,39,25,1405,1,481,923,452500
False,False,1.0,0.0,39,26,1405,1,481,923,470600
False,False,1.0,0.0,39,27,1405,1,481,923,488700
False,False,1.0,0.0,39,28,1405,1,481,923,506800
False,False,1.0,0.0,39,29,1405,1,481,923,524900
False,False,1.0,0.0,39,30,1405,1,481,923,543000
False,False,1.0,0.0,39,31,1405,1,481,923,561100
False,False,1.0,0.0,39,32,1405,1,481,923,579200
False,False,1.0,0.0,39,33,1405,1,481,923,597300
False,False,1.0,0.0,39,34,1405,1,481,923,615400
False,False,1.0,0.0,39,35,1405,1,481,923,633500
False,False,1.0,0.0,39,36,1405,1,481,923,651600
False,False,1.0,0.0,39,37,1405,1,481,923,669700
False,False,1.0,0.0,39,38,1405,1,481,923,687800
False,False,1.0,0.0,39,39,1405,1,481,923,705900
False,False,1.0,0.0,39,40,1405,1,481,923,724000
False,False,1.0,0.0,39,41,1405,1,481,923,742100
False,False,1.0,0.0,39,42,1405,1,481,923,760200
False,False,1.0,0.0,39,43,1405,1,481,923,778300
False,False,1.0,0.0,39,44,1405,1,481,923,796400
False,False,1.0,0.0,39,45,1405,1,481,923,814500
False,False,1.0,0.0,39,46,1405,1,481,923,832600
False,False,1.0,0.0,39,47,1405,1,481,923,850700
False,False,1.0,0.0,39,48,1405,1,481,923,868800
False,False,1.0,0.0,39,49,1405,1,481,923,886900
False,False,1.0,0.0,39,50,1405,1,481,923,905000
False,False,1.0,0.0,39,51,1405,1,481,923,923100
False,False,1.0,0.0,39,52,1405,1,481,923,941200
False,False,1.0,0.0,39,53,1405,1,481,923,959300
False,False,1.0,0.0,39,54,1405,1,481,923,977400
False,False,1.0,0.0,39,55,1405,1,481,923,995500
False,False,1.0,0.0,39,56,1405,1,481,923,1013600
False,False,1.0,0.0,39,57,1405,1,481,923,1031700
False,False,1.0,0.0,39,58,1405,1,481,923,1049800
False,False,1.0,0.0,39,59,1405,1,481,923,1067900
False,False,1.0,0.0,39,60,1405,1,481,923,1086000
False,False,1.0,0.02,39,1,1247,0,420,827,18100
False,False,1.0,0.02,39,2,1573,1,521,1051,36200
False,False,1.0,0.02,39,3,1917,1,638,1278,54300
False,False,1.0,0.02,39,4,2242,2,742,1498,72400
False,False,1.0,0.02,39,5,2614,3,869,1742,90500
False,False,1.0,0.02,39,6,3020,3,1010,2007,108600
False,False,1.0,0.02,39,7,3397,4,1138,2255,126700
False,False,1.0,0.02,39,8,3771,4,1264,2503,144800
False,False,1.0,0.02,39,9,4164,6,1398,2760,162900
False,False,1.0,0.02,39,10,4541,7,1515,3019,181000
False,False,1.0,0.02,39,11,4961,8,1655,3298,199100
False,False,1.0,0.02,39,12,5329,8,1790,3531,217200
False,False,1.0,0.02,39,13,5700,8,1909,3783,235300
False,False,1.0,0.02,39,14,6020,9,2010,4001,253400
False,False,1.0,0.02,39,15,6324,9,2110,4205,271500
False,False,1.0,0.02,39,16,6672,9,2226,4437,289600
False,False,1.0,0.02,39,17,6970,9,2318,4643,307700
False,False,1.0,0.02,39,18,7279,9,2435,4835,325800
False,False,1.0,0.02,39,19,7559,9,2521,5029,343900
False,False,1.0,0.02,39,20,7809,9,2597,5203,362000
False,False,1.0,0.02,39,21,8101,10,2696,5395,380100
False,False,1.0,0.02,39,22,8396,10,2796,5590,398200
False,False,1.0,0.02,39,23,8645,10,2890,5745,416300
False,False,1.0,0.02,39,24,8877,11,2971,5895,434400
False,False,1.0,0.02,39,25,9091,11,3040,6040,452500
False,False,1.0,0.02,39,26,9337,11,3121,6205,470600
False,False,1.0,0.02,39,27,9579,11,3188,6380,488700
False,False,1.0,0.02,39,28,9797,11,3265,6521,506800
False,False,1.0,0.02,39,29,10003,11,3331,6661,524900
False,False,1.0,0.02,39,30,10198,11,3391,6796,543000
False,False,1.0,0.02,39,31,10410,11,3469,6930,561100
False,False,1.0,0.02,39,32,10596,12,3520,7064,579200
False,False,1.0,0.02,39,33,10787,12,3578,7197,597300
False,False,1.0,0.02,39,34,10964,12,3631,7321,615400
False,False,1.0,0.02,39,35,11148,13,3693,7442,633500
False,False,1.0,0.02,39,36,11327,13,3749,7565,651600
False,False,1.0,0.02,39,37,11481,13,3804,7664,669700
False,False,1.0,0.02,39,38,11634,13,3865,7756,687800
False,False,1.0,0.02,39,39,11786,13,3910,7863,705900
False,False,1.0,0.02,39,40,11945,13,3967,7965,724000
False,False,1.0,0.02,39,41,12091,13,4012,8066,742100
False,False,1.0,0.02,39,42,12236,13,4051,8172,760200
False,False,1.0,0.02,39,43,12398,13,4108,8277,778300
False,False,1.0,0.02,39,44,12554,13,4151,8390,796400
False,False,1.0,0.02,39,45,12689,13,4190,8486,814500
False,False,1.0,0.02,39,46,12812,13,4232,8567,832600
False,False,1.0,0.02,39,47,12950,13,4283,8654,850700
False,False,1.0,0.02,39,48,13083,14,4332,8737,868800
False,False,1.0,0.02,39,49,13192,14,4377,8801,886900
False,False,1.0,0.02,39,50,13291,14,4408,8869,905000
False,False,1.0,0.02,39,51,13406,14,4452,8940,923100
False,False,1.0,0.02,39,52,13506,14,4481,9011,941200
False,False,1.0,0.02,39,53,13599,14,4509,9076,959300
False,False,1.0,0.02,39,54,13712,14,4542,9156,977400
False,False,1.0,0.02,39,55,13810,14,4574,9222,995500
False,False,1.0,0.02,39,56,13910,14,4606,9290,1013600
False,False,1.0,0.02,39,57,14012,14,4642,9356,1031700
False,False,1.0,0.02,39,58,14102,14,4678,9410,1049800
False,False,1.0,0.02,39,59,14175,14,4704,9457,1067900
False,False,1.0,0.02,39,60,14269,14,4742,9513,1086000
True,True,0.1,0.0,40,1,973,2,313,658,18490
True,True,0.1,0.0,40,2,973,2,313,658,36980
True,True,0.1,0.0,40,3,973,2,313,658,55470
True,True,0.1,0.0,40,4,973,2,313,658,73960
True,True,0.1,0.0,40,5,1032,2,332,698,92450
True,True,0.1,0.0,40,6,1084,2,353,729,110940
True,True,0.1,0.0,40,7,1135,2,369,764,129430
True,True,0.1,0.0,40,8,1192,2,391,799,147920
True,True,0.1,0.0,40,9,1232,2,409,821,166410
True,True,0.1,0.0,40,10,1295,2,430,863,184900
True,True,0.1,0.0,40,11,1345,2,445,898,203390
True,True,0.1,0.0,40,12,1349,2,445,902,221880
True,True,0.1,0.0,40,13,1354,2,446,906,240370
True,True,0.1,0.0,40,14,1361,2,447,912,258860
True,True,0.1,0.0,40,15,1364,2,448,914,277350
True,True,0.1,0.0,40,16,1375,2,451,922,295840
True,True,0.1,0.0,40,17,1381,2,451,928,314330
True,True,0.1,0.0,40,18,1392,2,456,934,332820
True,True,0.1,0.0,40,19,1396,2,457,937,351310
True,True,0.1,0.0,40,20,1398,2,457,939,369800
True,True,0.1,0.0,40,21,1399,2,457,940,388290
True,True,0.1,0.0,40,22,1401,2,458,941,406780
True,True,0.1,0.0,40,23,1401,2,458,941,425270
True,True,0.1,0.0,40,24,1401,2,458,941,443760
True,True,0.1,0.0,40,25,1401,2,458,941,462250
True,True,0.1,0.0,40,26,1401,2,458,941,480740
True,True,0.1,0.0,40,27,1401,2,458,941,499230
True,True,0.1,0.0,40,28,1401,2,458,941,517720
True,True,0.1,0.0,40,29,1401,2,458,941,536210
True,True,0.1,0.0,40,30,1401,2,458,941,554700
True,True,0.1,0.0,40,31,1401,2,458,941,573190
True,True,0.1,0.0,40,32,1401,2,458,941,591680
True,True,0.1,0.0,40,33,1401,2,458,941,610170
True,True,0.1,0.0,40,34,1401,2,458,941,628660
True,True,0.1,0.0,40,35,1401,2,458,941,647150
True,True,0.1,0.0,40,36,1401,2,458,941,665640
True,True,0.1,0.0,40,37,1401,2,458,941,684130
True,True,0.1,0.0,40,38,1401,2,458,941,702620
True,True,0.1,0.0,40,39,1401,2,458,941,721110
True,True,0.1,0.0,40,40,1401,2,458,941,739600
True,True,0.1,0.0,40,41,1401,2,458,941,758090
True,True,0.1,0.0,40,42,1401,2,458,941,776580
True,True,0.1,0.0,40,43,1401,2,458,941,795070
True,True,0.1,0.0,40,44,1401,2,458,941,813560
True,True,0.1,0.0,40,45,1401,2,458,941,832050
True,True,0.1,0.0,40,46,1401,2,458,941,850540
True,True,0.1,0.0,40,47,1401,2,458,941,869030
True,True,0.1,0.0,40,48,1401,2,458,941,887520
True,True,0.1,0.0,40,49,1401,2,458,941,906010
True,True,0.1,0.0,40,50,1401,2,458,941,924500
True,True,0.1,0.0,40,51,1401,2,458,941,942990
True,True,0.1,0.0,40,52,1401,2,458,941,961480
True,True,0.1,0.0,40,53,1401,2,458,941,979970
True,True,0.1,0.0,40,54,1401,2,458,941,998460
True,True,0.1,0.0,40,55,1401,2,458,941,1016950
True,True,0.1,0.0,40,56,1401,2,458,941,1035440
True,True,0.1,0.0,40,57,1401,2,458,941,1053930
True,True,0.1,0.0,40,58,1401,2,458,941,1072420
True,True,0.1,0.0,40,59,1401,2,458,941,1090910
True,True,0.1,0.0,40,60,1401,2,458,941,1109400
True,True,0.1,0.02,40,1,1270,2,445,823,18490
True,True,0.1,0.02,40,2,1578,2,550,1026,36980
True,True,0.1,0.02,40,3,1912,2,662,1248,55470
True,True,0.1,0.02,40,4,2219,2,771,1446,73960
True,True,0.1,0.02,40,5,2600,3,894,1703,92450
True,True,0.1,0.02,40,6,2979,4,1021,1954,110940
True,True,0.1,0.02,40,7,3312,5,1116,2191,129430
True,True,0.1,0.02,40,8,3695,5,1240,2450,147920
True,True,0.1,0.02,40,9,4045,6,1351,2688,166410
True,True,0.1,0.02,40,10,4464,6,1492,2966,184900
True,True,0.1,0.02,40,11,4880,6,1649,3225,203390
True,True,0.1,0.02,40,12,5205,6,1766,3433,221880
True,True,0.1,0.02,40,13,5563,7,1877,3679,240370
True,True,0.1,0.02,40,14,5933,9,1987,3937,258860
True,True,0.1,0.02,40,15,6235,9,2101,4125,277350
True,True,0.1,0.02,40,16,6558,10,2216,4332,295840
True,True,0.1,0.02,40,17,6886,10,2334,4542,314330
True,True,0.1,0.02,40,18,7229,11,2445,4773,332820
True,True,0.1,0.02,40,19,7528,11,2529,4988,351310
True,True,0.1,0.02,40,20,7811,11,2629,5171,369800
True,True,0.1,0.02,40,21,8085,11,2718,5356,388290
True,True,0.1,0.02,40,22,8345,11,2798,5536,406780
True,True,0.1,0.02,40,23,8611,12,2883,5716,425270
True,True,0.1,0.02,40,24,8881,13,2967,5901,443760
True,True,0.1,0.02,40,25,9127,13,3050,6064,462250
