appointment_type,clinicians_meet_each_other,behavioural_infectivity_multiple_if_symptomatic,p_baseline_infected,p_external_infection_per_day,n_patients_per_household,iteration,n_patients,n_patients_infected,n_clinicians,n_clinicians_infected,n_family,n_family_infected,n_people,n_people_infected,n_contacts,n_clinician_patient_contacts
home_visit,False,1.0,0.01,0.0,7,1039,6000,5653,20,1,8145,8934,14165,14588,6920865,6000
home_visit,False,1.0,0.01,0.0,8,1039,6000,7731,20,3,8265,12052,14285,19787,8079840,6000
home_visit,False,1.0,0.01,0.0,9,1039,6000,9487,20,5,8219,13955,14239,23448,9053523,6000
home_visit,False,1.0,0.01,0.0,10,1039,6000,11280,20,2,8309,17111,14329,28394,10195790,6000
home_visit,True,1.0,0.01,0.0,1,1040,6000,103,20,0,8361,219,14381,322,882681,6000
home_visit,True,1.0,0.01,0.0,2,1040,6000,372,20,0,8361,751,14381,1123,1932102,6000
home_visit,True,1.0,0.01,0.0,3,1040,6000,1004,20,1,8252,1820,14272,2825,2929343,6000
home_visit,True,1.0,0.01,0.0,4,1040,6000,1518,20,1,8192,2624,14212,4143,3930415,6000
home_visit,True,1.0,0.01,0.0,5,1040,6000,2931,20,4,8340,4615,14360,7550,5058628,6000
home_visit,True,1.0,0.01,0.0,6,1040,6000,4080,20,4,8252,5989,14272,10073,6028679,6000
home_visit,True,1.0,0.01,0.0,7,1040,6000,6084,20,7,8228,9301,14248,15394,7019319,6000
home_visit,True,1.0,0.01,0.0,8,1040,6000,7543,20,0,8267,11223,14287,18766,8091616,6000
home_visit,True,1.0,0.01,0.0,9,1040,6000,9514,20,7,8361,14513,14381,24035,9272881,6000
home_visit,True,1.0,0.01,0.0,10,1040,6000,12074,20,10,8181,18260,14201,30347,10020759,6000
home_visit,False,1.0,0.01,0.0,1,1040,6000,136,20,0,8181,261,14201,397,845241,6000
home_visit,False,1.0,0.01,0.0,2,1040,6000,390,20,1,8265,843,14285,1234,1890570,6000
home_visit,False,1.0,0.01,0.0,3,1040,6000,927,20,0,8267,1664,14287,2591,2924301,6000
home_visit,False,1.0,0.01,0.0,4,1040,6000,1881,20,2,8308,3357,14328,5240,3969592,6000
home_visit,False,1.0,0.01,0.0,5,1040,6000,2609,20,1,8361,4410,14381,7020,5060805,6000
home_visit,False,1.0,0.01,0.0,6,1040,6000,3750,20,1,8099,5832,14119,9583,5904114,6000
home_visit,False,1.0,0.01,0.0,7,1040,6000,5373,20,3,8370,8423,14390,13801,7154778,6000
home_visit,False,1.0,0.01,0.0,8,1040,6000,7356,20,7,8278,11722,14298,19085,8108264,6000
home_visit,False,1.0,0.01,0.0,9,1040,6000,11360,20,5,8120,16669,14140,28037,8920500,6000
home_visit,False,1.0,0.01,0.0,10,1040,6000,10399,20,7,8278,15659,14298,26066,10159120,6000
home_visit,True,1.0,0.01,0.0,1,1041,6000,119,20,0,8252,268,14272,387,864452,6000
home_visit,True,1.0,0.01,0.0,2,1041,6000,342,20,0,8252,738,14272,1080,1895884,6000
home_visit,True,1.0,0.01,0.0,3,1041,6000,702,20,2,8213,1267,14233,1971,2892566,6000
home_visit,True,1.0,0.01,0.0,4,1041,6000,1694,20,2,8267,2700,14287,4396,3964975,6000
home_visit,True,1.0,0.01,0.0,5,1041,6000,2540,20,3,8116,3960,14136,6503,4905294,6000
home_visit,True,1.0,0.01,0.0,6,1041,6000,4299,20,5,8197,6576,14217,10880,5958346,6000
home_visit,True,1.0,0.01,0.0,7,1041,6000,5793,20,4,8267,9161,14287,14958,7050562,6000
home_visit,True,1.0,0.01,0.0,8,1041,6000,7894,20,3,8147,11465,14167,19362,7981543,6000
home_visit,True,1.0,0.01,0.0,9,1041,6000,8571,20,7,7928,12463,13948,21042,8683010,6000
home_visit,True,1.0,0.01,0.0,10,1041,6000,10898,20,6,8278,15709,14298,26613,10169879,6000
home_visit,False,1.0,0.01,0.0,1,1041,6000,115,20,0,8340,238,14360,353,864120,6000
home_visit,False,1.0,0.01,0.0,2,1041,6000,384,20,0,8352,715,14372,1099,1898964,6000
home_visit,False,1.0,0.01,0.0,3,1041,6000,818,20,3,8181,1378,14201,2199,2881143,6000
home_visit,False,1.0,0.01,0.0,4,1041,6000,1493,20,3,7928,2469,13948,3965,3762572,6000
home_visit,False,1.0,0.01,0.0,5,1041,6000,3146,20,0,8309,5296,14329,8442,5003845,6000
home_visit,False,1.0,0.01,0.0,6,1041,6000,3352,20,2,8115,4895,14135,8249,5868330,6000
home_visit,False,1.0,0.01,0.0,7,1041,6000,5596,20,5,8278,8472,14298,14073,7068496,6000
home_visit,False,1.0,0.01,0.0,8,1041,6000,8485,20,5,8308,12931,14328,21421,8115884,6000
home_visit,False,1.0,0.01,0.0,9,1041,6000,8413,20,5,8153,12245,14173,20663,8957883,6000
home_visit,False,1.0,0.01,0.0,10,1041,6000,11079,20,7,8300,17124,14320,28211,10222400,6000
home_visit,True,1.0,0.01,0.0,1,1042,6000,123,20,0,8099,227,14119,350,858059,6000
home_visit,True,1.0,0.01,0.0,2,1042,6000,369,20,2,8300,763,14320,1134,1923974,6000
home_visit,True,1.0,0.01,0.0,3,1042,6000,859,20,2,8213,1674,14233,2535,2892566,6000
home_visit,True,1.0,0.01,0.0,4,1042,6000,1760,20,4,8097,2764,14117,4528,3853702,6000
home_visit,True,1.0,0.01,0.0,5,1042,6000,2306,20,2,7928,3703,13948,6011,4758087,6000
home_visit,True,1.0,0.01,0.0,6,1042,6000,3728,20,4,8221,5695,14241,9427,5997347,6000
home_visit,True,1.0,0.01,0.0,7,1042,6000,5161,20,7,7928,7041,13948,12209,6719501,6000
home_visit,True,1.0,0.01,0.0,8,1042,6000,7241,20,10,8147,10661,14167,17912,7981540,6000
home_visit,True,1.0,0.01,0.0,9,1042,6000,8827,20,4,8207,13349,14227,22180,9040484,6000
home_visit,True,1.0,0.01,0.0,10,1042,6000,10204,20,10,8120,15043,14140,25260,9944365,6000
home_visit,False,1.0,0.01,0.0,1,1042,6000,110,20,0,8300,257,14320,367,871400,6000
home_visit,False,1.0,0.01,0.0,2,1042,6000,352,20,0,8261,654,14281,1006,1888882,6000
home_visit,False,1.0,0.01,0.0,3,1042,6000,933,20,2,8221,1623,14241,2558,2908023,6000
home_visit,False,1.0,0.01,0.0,4,1042,6000,1613,20,2,8359,2566,14379,4181,4014436,6000
home_visit,False,1.0,0.01,0.0,5,1042,6000,2881,20,0,8221,4992,14241,7873,4961225,6000
home_visit,False,1.0,0.01,0.0,6,1042,6000,3768,20,2,8280,6150,14300,9920,6031020,6000
home_visit,False,1.0,0.01,0.0,7,1042,6000,5646,20,5,8300,8754,14320,14406,7104728,6000
home_visit,False,1.0,0.01,0.0,8,1042,6000,6861,20,4,8359,10784,14379,17649,8198372,6000
home_visit,False,1.0,0.01,0.0,9,1042,6000,9097,20,5,8127,13082,14147,22185,8933121,6000
home_visit,False,1.0,0.01,0.0,10,1042,6000,12211,20,4,8153,17510,14173,29726,9976910,6000
home_visit,True,1.0,0.01,0.0,1,1043,6000,106,20,1,8359,252,14379,359,884359,6000
home_visit,True,1.0,0.01,0.0,2,1043,6000,388,20,0,8203,777,14223,1165,1876946,6000
home_visit,True,1.0,0.01,0.0,3,1043,6000,744,20,0,8058,1288,14078,2032,2844894,6000
home_visit,True,1.0,0.01,0.0,4,1043,6000,1666,20,2,8127,2706,14147,4374,3879082,6000
home_visit,True,1.0,0.01,0.0,5,1043,6000,2919,20,3,8352,4476,14372,7398,5042340,6000
home_visit,True,1.0,0.01,0.0,6,1043,6000,3964,20,1,8399,6398,14419,10363,6139601,6000
home_visit,True,1.0,0.01,0.0,7,1043,6000,5647,20,3,8221,8840,14241,14490,7029749,6000
home_visit,True,1.0,0.01,0.0,8,1043,6000,5867,20,2,8113,8989,14133,14858,7935571,6000
home_visit,True,1.0,0.01,0.0,9,1043,6000,9161,20,8,8127,13124,14147,22293,8943886,6000
home_visit,True,1.0,0.01,0.0,10,1043,6000,10946,20,4,8209,15825,14229,26776,10055129,6000
home_visit,False,1.0,0.01,0.0,1,1043,6000,127,20,0,8209,272,14229,399,844969,6000
home_visit,False,1.0,0.01,0.0,2,1043,6000,427,20,0,8115,768,14135,1195,1832010,6000
home_visit,False,1.0,0.01,0.0,3,1043,6000,886,20,1,8135,1608,14155,2495,2864565,6000
home_visit,False,1.0,0.01,0.0,4,1043,6000,1712,20,2,8140,2775,14160,4489,3883840,6000
home_visit,False,1.0,0.01,0.0,5,1043,6000,3072,20,0,8261,4896,14281,7968,4979365,6000
home_visit,False,1.0,0.01,0.0,6,1043,6000,4133,20,1,8097,6399,14117,10534,5858262,6000
home_visit,False,1.0,0.01,0.0,7,1043,6000,6034,20,4,8359,9157,14379,15195,7160461,6000
home_visit,False,1.0,0.01,0.0,8,1043,6000,7716,20,2,8223,11390,14243,19108,8036844,6000
home_visit,False,1.0,0.01,0.0,9,1043,6000,9170,20,6,8176,13591,14196,22768,8985762,6000
home_visit,False,1.0,0.01,0.0,10,1043,6000,12168,20,4,8142,17498,14162,29671,9954240,6000
home_visit,True,1.0,0.01,0.0,1,1044,6000,137,20,0,8280,260,14300,397,870720,6000
home_visit,True,1.0,0.01,0.0,2,1044,6000,416,20,0,8209,936,14229,1352,1883798,6000
home_visit,True,1.0,0.01,0.0,3,1044,6000,683,20,0,8207,1176,14227,1859,2902461,6000
home_visit,True,1.0,0.01,0.0,4,1044,6000,1535,20,3,8058,2577,14078,4115,3844619,6000
home_visit,True,1.0,0.01,0.0,5,1044,6000,2714,20,2,8135,4187,14155,6903,4895069,6000
home_visit,True,1.0,0.01,0.0,6,1044,6000,3823,20,6,8135,6015,14155,9844,5915512,6000
home_visit,True,1.0,0.01,0.0,7,1044,6000,5729,20,1,8127,8666,14147,14396,6903866,6000
home_visit,True,1.0,0.01,0.0,8,1044,6000,7045,20,7,8203,11209,14223,18261,8029986,6000
home_visit,True,1.0,0.01,0.0,9,1044,6000,9206,20,2,8113,13874,14133,23083,8935424,6000
home_visit,True,1.0,0.01,0.0,10,1044,6000,12675,20,14,8192,18338,14212,31028,10056612,6000
home_visit,False,1.0,0.01,0.0,1,1044,6000,117,20,1,8223,224,14243,342,858363,6000
home_visit,False,1.0,0.01,0.0,2,1044,6000,343,20,0,8179,669,14199,1012,1866638,6000
home_visit,False,1.0,0.01,0.0,3,1044,6000,845,20,1,8223,1540,14243,2386,2907009,6000
home_visit,False,1.0,0.01,0.0,4,1044,6000,2016,20,2,8192,3561,14212,5579,3919148,6000
home_visit,False,1.0,0.01,0.0,5,1044,6000,2399,20,3,8147,4103,14167,6505,4909255,6000
home_visit,False,1.0,0.01,0.0,6,1044,6000,3323,20,2,8117,5249,14137,8574,5901642,6000
home_visit,False,1.0,0.01,0.0,7,1044,6000,5891,20,5,8209,9383,14229,15280,6982591,6000
home_visit,False,1.0,0.01,0.0,8,1044,6000,7097,20,5,8192,10428,14212,17530,8006776,6000
home_visit,False,1.0,0.01,0.0,9,1044,6000,8250,20,5,8181,12108,14201,20363,9020496,6000
home_visit,False,1.0,0.01,0.0,10,1044,6000,10307,20,5,8399,16197,14419,26509,10343210,6000
home_visit,True,1.0,0.01,0.0,1,1045,6000,113,20,0,8360,241,14380,354,878180,6000
home_visit,True,1.0,0.01,0.0,2,1045,6000,316,20,0,8176,636,14196,952,1871192,6000
home_visit,True,1.0,0.01,0.0,3,1045,6000,916,20,0,8219,1727,14239,2643,2919597,6000
home_visit,True,1.0,0.01,0.0,4,1045,6000,1761,20,0,8259,3173,14279,4934,3956316,6000
home_visit,True,1.0,0.01,0.0,5,1045,6000,2916,20,1,8179,4742,14199,7659,4928242,6000
home_visit,True,1.0,0.01,0.0,6,1045,6000,3578,20,7,8181,5625,14201,9212,5968418,6000
home_visit,True,1.0,0.01,0.0,7,1045,6000,5548,20,4,8135,8501,14155,14053,6924188,6000
home_visit,True,1.0,0.01,0.0,8,1045,6000,7419,20,8,8265,11080,14285,18508,8090469,6000
home_visit,True,1.0,0.01,0.0,9,1045,6000,8082,20,8,8117,12215,14137,20305,8896442,6000
home_visit,True,1.0,0.01,0.0,10,1045,6000,10190,20,5,8181,15409,14201,25604,10021016,6000
home_visit,False,1.0,0.01,0.0,1,1045,6000,111,20,0,8116,239,14136,350,840436,6000
home_visit,False,1.0,0.01,0.0,2,1045,6000,364,20,0,8117,769,14137,1133,1852774,6000
home_visit,False,1.0,0.01,0.0,3,1045,6000,934,20,4,8340,1749,14360,2687,2958120,6000
home_visit,False,1.0,0.01,0.0,4,1045,6000,1903,20,5,8116,3296,14136,5204,3886024,6000
home_visit,False,1.0,0.01,0.0,5,1045,6000,2818,20,2,8140,4270,14160,7090,4885100,6000
home_visit,False,1.0,0.01,0.0,6,1045,6000,4257,20,3,8219,6785,14239,11045,5981814,6000
home_visit,False,1.0,0.01,0.0,7,1045,6000,5947,20,5,8223,9331,14243,15283,7015749,6000
home_visit,False,1.0,0.01,0.0,8,1045,6000,7158,20,4,8181,10832,14201,17995,7988928,6000
home_visit,False,1.0,0.01,0.0,9,1045,6000,7761,20,6,8361,11720,14381,19487,9261747,6000
home_visit,False,1.0,0.01,0.0,10,1045,6000,10759,20,6,8340,16477,14360,27242,10261380,6000
home_visit,True,1.0,0.01,0.0,1,1046,6000,115,20,0,8142,304,14162,419,853122,6000
home_visit,True,1.0,0.01,0.0,2,1046,6000,440,20,0,8344,897,14364,1337,1924028,6000
home_visit,True,1.0,0.01,0.0,3,1046,6000,1013,20,5,8147,1888,14167,2906,2882040,6000
home_visit,True,1.0,0.01,0.0,4,1046,6000,1687,20,3,8265,2833,14285,4523,3964412,6000
home_visit,True,1.0,0.01,0.0,5,1046,6000,2467,20,0,8116,4041,14136,6508,4905560,6000
home_visit,True,1.0,0.01,0.0,6,1046,6000,3864,20,1,8373,6176,14393,10041,6120605,6000
home_visit,True,1.0,0.01,0.0,7,1046,6000,4856,20,4,8192,6891,14212,11752,6996672,6000
home_visit,True,1.0,0.01,0.0,8,1046,6000,7102,20,6,8360,10967,14380,18076,8197306,6000
home_visit,True,1.0,0.01,0.0,9,1046,6000,9808,20,6,8361,15118,14381,24933,9272624,6000
home_visit,True,1.0,0.01,0.0,10,1046,6000,11413,20,7,8308,17069,14328,28489,10201265,6000
home_visit,False,1.0,0.01,0.0,1,1046,6000,114,20,0,8340,207,14360,321,864120,6000
home_visit,False,1.0,0.01,0.0,2,1046,6000,355,20,0,8181,745,14201,1100,1865742,6000
home_visit,False,1.0,0.01,0.0,3,1046,6000,911,20,2,8252,1588,14272,2501,2918076,6000
home_visit,False,1.0,0.01,0.0,4,1046,6000,1465,20,1,8217,2387,14237,3853,3913368,6000
home_visit,False,1.0,0.01,0.0,5,1046,6000,2429,20,1,8308,3924,14328,6354,5006180,6000
home_visit,False,1.0,0.01,0.0,6,1046,6000,3563,20,3,8181,5429,14201,8995,5941566,6000
home_visit,False,1.0,0.01,0.0,7,1046,6000,5011,20,2,8267,7879,14287,12892,7039685,6000
home_visit,False,1.0,0.01,0.0,8,1046,6000,7067,20,2,8181,10223,14201,17292,7989108,6000
home_visit,False,1.0,0.01,0.0,9,1046,6000,8330,20,7,8160,12806,14180,21144,8989515,6000
home_visit,False,1.0,0.01,0.0,10,1046,6000,11245,20,3,8259,16886,14279,28134,10114770,6000
home_visit,True,1.0,0.01,0.0,1,1047,6000,145,20,0,8120,257,14140,402,856040,6000
home_visit,True,1.0,0.01,0.0,2,1047,6000,424,20,0,8308,819,14328,1243,1903376,6000
home_visit,True,1.0,0.01,0.0,3,1047,6000,825,20,0,8252,1599,14272,2424,2929476,6000
home_visit,True,1.0,0.01,0.0,4,1047,6000,1718,20,1,8352,2847,14372,4566,4003055,6000
home_visit,True,1.0,0.01,0.0,5,1047,6000,2520,20,3,8120,4179,14140,6702,4886719,6000
home_visit,True,1.0,0.01,0.0,6,1047,6000,3767,20,2,8120,5963,14140,9732,5900807,6000
home_visit,True,1.0,0.01,0.0,7,1047,6000,5819,20,2,8278,9080,14298,14901,7079763,6000
home_visit,True,1.0,0.01,0.0,8,1047,6000,6607,20,4,8267,9944,14287,16555,8091223,6000
home_visit,True,1.0,0.01,0.0,9,1047,6000,9092,20,6,8116,12423,14136,21521,8934973,6000
home_visit,True,1.0,0.01,0.0,10,1047,6000,10973,20,6,8115,16127,14135,27106,9914988,6000
home_visit,False,1.0,0.01,0.0,1,1047,6000,112,20,0,8223,239,14243,351,849363,6000
home_visit,False,1.0,0.01,0.0,2,1047,6000,391,20,1,8352,772,14372,1164,1898964,6000
home_visit,False,1.0,0.01,0.0,3,1047,6000,834,20,1,8249,1397,14269,2232,2913387,6000
home_visit,False,1.0,0.01,0.0,4,1047,6000,1821,20,0,8352,3140,14372,4961,3991788,6000
home_visit,False,1.0,0.01,0.0,5,1047,6000,2688,20,3,8115,4298,14135,6989,4859235,6000
home_visit,False,1.0,0.01,0.0,6,1047,6000,4154,20,4,8117,6416,14137,10574,5870322,6000
home_visit,False,1.0,0.01,0.0,7,1047,6000,5027,20,3,7928,7113,13948,12143,6708758,6000
home_visit,False,1.0,0.01,0.0,8,1047,6000,7014,20,3,8347,11006,14367,18023,8183396,6000
home_visit,False,1.0,0.01,0.0,9,1047,6000,8415,20,5,8278,12930,14298,21350,9154551,6000
home_visit,False,1.0,0.01,0.0,10,1047,6000,10062,20,2,8115,14364,14135,24430,9904230,6000
home_visit,True,1.0,0.01,0.0,1,1048,6000,114,20,1,8097,278,14117,393,840957,6000
home_visit,True,1.0,0.01,0.0,2,1048,6000,348,20,1,8340,727,14360,1076,1927127,6000
home_visit,True,1.0,0.01,0.0,3,1048,6000,873,20,0,8207,1572,14227,2445,2902461,6000
home_visit,True,1.0,0.01,0.0,4,1048,6000,1870,20,1,8344,3071,14364,4942,4015563,6000
home_visit,True,1.0,0.01,0.0,5,1048,6000,2818,20,2,8097,4475,14117,7295,4861341,6000
home_visit,True,1.0,0.01,0.0,6,1048,6000,4163,20,1,8181,6659,14201,10823,5952833,6000
home_visit,True,1.0,0.01,0.0,7,1048,6000,5158,20,5,8300,7617,14320,12780,7115605,6000
home_visit,True,1.0,0.01,0.0,8,1048,6000,5784,20,2,8203,8367,14223,14153,8030123,6000
home_visit,True,1.0,0.01,0.0,9,1048,6000,9739,20,2,8373,15193,14393,24934,9273788,6000
home_visit,True,1.0,0.01,0.0,10,1048,6000,13497,20,9,8143,20455,14163,33962,9950532,6000
home_visit,False,1.0,0.01,0.0,1,1048,6000,155,20,0,8207,321,14227,476,841487,6000
home_visit,False,1.0,0.01,0.0,2,1048,6000,319,20,0,7928,683,13948,1002,1806976,6000
home_visit,False,1.0,0.01,0.0,3,1048,6000,881,20,1,8308,1623,14328,2505,2919264,6000
home_visit,False,1.0,0.01,0.0,4,1048,6000,1503,20,1,8203,2700,14223,4204,3921232,6000
home_visit,False,1.0,0.01,0.0,5,1048,6000,2269,20,3,8097,3646,14117,5918,4850205,6000
home_visit,False,1.0,0.01,0.0,6,1048,6000,3953,20,3,8300,6537,14320,10493,6083460,6000
home_visit,False,1.0,0.01,0.0,7,1048,6000,5102,20,1,8221,7512,14241,12615,7018615,6000
home_visit,False,1.0,0.01,0.0,8,1048,6000,7039,20,4,8120,10278,14140,17321,7923400,6000
home_visit,False,1.0,0.01,0.0,9,1048,6000,8639,20,4,8399,12479,14419,21124,9277689,6000
home_visit,False,1.0,0.01,0.0,10,1048,6000,10742,20,3,8399,16868,14419,27613,10343210,6000
home_visit,True,1.0,0.01,0.0,1,1049,6000,117,20,0,8207,211,14227,328,852887,6000
home_visit,True,1.0,0.01,0.0,2,1049,6000,376,20,1,8217,647,14237,1024,1879001,6000
home_visit,True,1.0,0.01,0.0,3,1049,6000,1040,20,0,8203,1829,14223,2869,2903289,6000
home_visit,True,1.0,0.01,0.0,4,1049,6000,1565,20,4,8221,2705,14241,4274,3942445,6000
home_visit,True,1.0,0.01,0.0,5,1049,6000,2698,20,0,8094,4686,14114,7384,4886070,6000
home_visit,True,1.0,0.01,0.0,6,1049,6000,4023,20,5,8160,6009,14180,10037,5940287,6000
home_visit,True,1.0,0.01,0.0,7,1049,6000,5962,20,3,8359,9185,14379,15150,7171600,6000
home_visit,True,1.0,0.01,0.0,8,1049,6000,7598,20,5,8399,11530,14419,19133,8234822,6000
home_visit,True,1.0,0.01,0.0,9,1049,6000,9920,20,5,8352,14436,14372,24361,9224567,6000
home_visit,True,1.0,0.01,0.0,10,1049,6000,9494,20,3,8359,14252,14379,23750,10301853,6000
home_visit,False,1.0,0.01,0.0,1,1049,6000,124,20,0,8140,243,14160,367,839740,6000
home_visit,False,1.0,0.01,0.0,2,1049,6000,387,20,0,8138,776,14158,1163,1853776,6000
home_visit,False,1.0,0.01,0.0,3,1049,6000,913,20,3,8142,1716,14162,2632,2872626,6000
home_visit,False,1.0,0.01,0.0,4,1049,6000,1578,20,0,8223,2723,14243,4301,3918972,6000
home_visit,False,1.0,0.01,0.0,5,1049,6000,2621,20,1,8140,4211,14160,6833,4885100,6000
home_visit,False,1.0,0.01,0.0,6,1049,6000,3797,20,3,8168,5889,14188,9690,5923548,6000
home_visit,False,1.0,0.01,0.0,7,1049,6000,5760,20,4,8127,8977,14147,14741,6892599,6000
home_visit,False,1.0,0.01,0.0,8,1049,6000,6994,20,7,8147,10949,14167,17951,7953076,6000
home_visit,False,1.0,0.01,0.0,9,1049,6000,8431,20,4,8140,12204,14160,20639,8925681,6000
home_visit,False,1.0,0.01,0.0,10,1049,6000,11860,20,6,8249,17656,14269,29523,10105730,6000
home_visit,True,1.0,0.01,0.0,1,1050,6000,145,20,0,8142,319,14162,464,853122,6000
home_visit,True,1.0,0.01,0.0,2,1050,6000,283,20,1,8115,593,14135,877,1843410,6000
home_visit,True,1.0,0.01,0.0,3,1050,6000,822,20,2,8147,1414,14167,2238,2882037,6000
home_visit,True,1.0,0.01,0.0,4,1050,6000,1813,20,0,8340,2945,14360,4758,4010940,6000
home_visit,True,1.0,0.01,0.0,5,1050,6000,2977,20,0,8127,4739,14147,7716,4895235,6000
home_visit,True,1.0,0.01,0.0,6,1050,6000,4015,20,1,8097,6389,14117,10405,5869662,6000
home_visit,True,1.0,0.01,0.0,7,1050,6000,4973,20,1,8209,7284,14229,12258,6993858,6000
home_visit,True,1.0,0.01,0.0,8,1050,6000,6442,20,4,8360,9954,14380,16400,8197433,6000
home_visit,True,1.0,0.01,0.0,9,1050,6000,8055,20,3,8040,11463,14060,19523,8800904,6000
home_visit,True,1.0,0.01,0.0,10,1050,6000,9589,20,8,8360,14425,14380,24024,10293343,6000
home_visit,False,1.0,0.01,0.0,1,1050,6000,129,20,0,8209,267,14229,396,844969,6000
home_visit,False,1.0,0.01,0.0,2,1050,6000,403,20,0,8142,816,14162,1219,1856784,6000
home_visit,False,1.0,0.01,0.0,3,1050,6000,927,20,0,8135,1624,14155,2551,2864565,6000
home_visit,False,1.0,0.01,0.0,4,1050,6000,1808,20,0,8207,2984,14227,4792,3915188,6000
home_visit,False,1.0,0.01,0.0,5,1050,6000,2625,20,3,8147,4180,14167,6809,4909255,6000
home_visit,False,1.0,0.01,0.0,6,1050,6000,4023,20,2,8347,6098,14367,10124,6099102,6000
home_visit,False,1.0,0.01,0.0,7,1050,6000,5671,20,1,8135,8458,14155,14130,6913181,6000
home_visit,False,1.0,0.01,0.0,8,1050,6000,7807,20,8,8223,12021,14243,19836,8036844,6000
home_visit,False,1.0,0.01,0.0,9,1050,6000,8833,20,5,8259,12595,14279,21433,9084462,6000
home_visit,False,1.0,0.01,0.0,10,1050,6000,9289,20,6,8203,13546,14223,22842,10040710,6000
home_visit,True,1.0,0.01,0.0,1,1051,6000,109,20,2,8359,293,14379,404,882955,6000
home_visit,True,1.0,0.01,0.0,2,1051,6000,308,20,2,8360,601,14380,911,1920147,6000
home_visit,True,1.0,0.01,0.0,3,1051,6000,880,20,0,8298,1521,14318,2401,2953434,6000
home_visit,True,1.0,0.01,0.0,4,1051,6000,1850,20,2,8143,2908,14163,4760,3879746,6000
home_visit,True,1.0,0.01,0.0,5,1051,6000,2640,20,1,8259,4153,14279,6794,4972622,6000
home_visit,True,1.0,0.01,0.0,6,1051,6000,4063,20,3,8259,6314,14279,10381,6014357,6000
home_visit,True,1.0,0.01,0.0,7,1051,6000,5742,20,2,8223,9138,14243,14882,7027016,6000
home_visit,True,1.0,0.01,0.0,8,1051,6000,7167,20,5,8165,10821,14185,17994,7981254,6000
home_visit,True,1.0,0.01,0.0,9,1051,6000,9567,20,6,8192,14740,14212,24313,9031530,6000
home_visit,True,1.0,0.01,0.0,10,1051,6000,10182,20,8,8094,15867,14114,26058,9923098,6000
home_visit,False,1.0,0.01,0.0,1,1051,6000,151,20,0,8117,315,14137,466,834197,6000
home_visit,False,1.0,0.01,0.0,2,1051,6000,495,20,1,8117,902,14137,1398,1838734,6000
home_visit,False,1.0,0.01,0.0,3,1051,6000,970,20,2,8344,1759,14364,2731,2954772,6000
home_visit,False,1.0,0.01,0.0,4,1051,6000,1694,20,1,8117,2900,14137,4595,3849968,6000
home_visit,False,1.0,0.01,0.0,5,1051,6000,2897,20,1,8399,4679,14419,7578,5078395,6000
home_visit,False,1.0,0.01,0.0,6,1051,6000,3925,20,3,8344,6681,14364,10609,6090204,6000
home_visit,False,1.0,0.01,0.0,7,1051,6000,4541,20,3,8192,6931,14212,11476,6985538,6000
home_visit,False,1.0,0.01,0.0,8,1051,6000,7188,20,2,8373,10902,14393,18092,8219544,6000
home_visit,False,1.0,0.01,0.0,9,1051,6000,8159,20,3,8344,12418,14364,20580,9226191,6000
home_visit,False,1.0,0.01,0.0,10,1051,6000,11731,20,6,8225,17860,14245,29598,10100150,6000
home_visit,True,1.0,0.01,0.0,1,1052,6000,121,20,1,8140,265,14160,387,851007,6000
home_visit,True,1.0,0.01,0.0,2,1052,6000,343,20,0,8181,662,14201,1005,1876902,6000
home_visit,True,1.0,0.01,0.0,3,1052,6000,948,20,4,8142,1642,14162,2594,2883634,6000
home_visit,True,1.0,0.01,0.0,4,1052,6000,1815,20,1,8373,3234,14393,5050,4028472,6000
home_visit,True,1.0,0.01,0.0,5,1052,6000,3142,20,0,8138,5019,14158,8161,4905310,6000
home_visit,True,1.0,0.01,0.0,6,1052,6000,3528,20,1,8116,5727,14136,9256,5912603,6000
home_visit,True,1.0,0.01,0.0,7,1052,6000,5111,20,4,8181,7791,14201,12906,7000076,6000
home_visit,True,1.0,0.01,0.0,8,1052,6000,7483,20,6,8147,11065,14167,18554,7964005,6000
home_visit,True,1.0,0.01,0.0,9,1052,6000,8507,20,6,8217,12507,14237,21020,9067876,6000
home_visit,True,1.0,0.01,0.0,10,1052,6000,11521,20,11,8217,17290,14237,28823,10094984,6000
home_visit,False,1.0,0.01,0.0,1,1052,6000,136,20,1,8168,294,14188,431,837608,6000
home_visit,False,1.0,0.01,0.0,2,1052,6000,404,20,0,8373,821,14393,1225,1921446,6000
home_visit,False,1.0,0.01,0.0,3,1052,6000,983,20,2,8340,1645,14360,2630,2958120,6000
home_visit,False,1.0,0.01,0.0,4,1052,6000,1688,20,1,8340,2762,14360,4451,3999540,6000
home_visit,False,1.0,0.01,0.0,5,1052,6000,2563,20,5,8217,4167,14237,6735,4955805,6000
home_visit,False,1.0,0.01,0.0,6,1052,6000,3450,20,1,8246,5164,14266,8615,6002076,6000
home_visit,False,1.0,0.01,0.0,7,1052,6000,4772,20,5,8116,7252,14136,12029,6905260,6000
home_visit,False,1.0,0.01,0.0,8,1052,6000,6110,20,5,8181,9210,14201,15326,7988928,6000
home_visit,False,1.0,0.01,0.0,9,1052,6000,10604,20,7,8360,15771,14380,26382,9243846,6000
home_visit,False,1.0,0.01,0.0,10,1052,6000,10383,20,3,8040,14898,14060,25284,9794760,6000
